Date last researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Fuel,Status,Conversion/Replacement?,Unit conversion year,Start Year,Retired Year,Hydrogen Capable,Operator(s),Operator Name(s) in Local Language / Script,Owner(s),Owner Name(s) in Local Language / Script,Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM phase ID,Other IDs (location),Other IDs (unit/phase),Wiki URL,,
11.7.2024,China,Shandong Zibo Zichuan (Green Energy) power station,2.Jan,淄博绿能环保能源有限公司淄川生活垃圾焚烧电厂,,15,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2013,,,Zibo Green Energy Environmental Protection Energy CO LTD,淄博绿能环保能源有限公司,,,36.598425,117.835723,exact,Kunlun,Zichuan District,Zibo,Shandong,Eastern Asia,Asia,L100001018706,G100001020933,,,https://www.gem.wiki/Shandong_Zibo_Zichuan_(Green_Energy)_power_station,,
6.8.2024,China,Shandong Zouping City power station,1,邹平市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Zouping Everbright Environmental Protection Energy CO LTD,邹平光大环保能源有限公司,,,36.9839,117.680769,exact,Sun,Zouping City,Binzhou,Shandong,Eastern Asia,Asia,L100001019536,G100001022093,,,https://www.gem.wiki/Shandong_Zouping_City_power_station,,
16.7.2024,China,Shanghai Jiading power station,1.Jan,嘉定区再生能源利用中心工程,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Shanghai Jiading Renewable Energy CO LTD,上海嘉定再生能源有限公司,,,31.357216,121.123772,exact,Waigang,Jiading District,N/A,Shanghai,Eastern Asia,Asia,L100001018837,G100001021126,,,https://www.gem.wiki/Shanghai_Jiading_power_station,,
16.7.2024,China,Shanghai Jiading power station,2.Jan,嘉定区再生能源利用中心工程,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Shanghai Jiading Renewable Energy CO LTD,上海嘉定再生能源有限公司,,,31.357216,121.123772,exact,Waigang,Jiading District,N/A,Shanghai,Eastern Asia,Asia,L100001018837,G100001021127,,,https://www.gem.wiki/Shanghai_Jiading_power_station,,
8.7.2024,China,Shanghai Yuqiao power station,1.Jan,上海御桥生活垃圾焚烧发电厂,,8.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2002,,,Shanghai Pucheng Thermal Power Energy CO LTD,上海浦城热电能源有限公司,,,31.157223,121.544626,exact,,Pudong New District,N/A,Shanghai,Eastern Asia,Asia,L100001018459,G100001020604,,,https://www.gem.wiki/Shanghai_Yuqiao_power_station,,
8.7.2024,China,Shanghai Yuqiao power station,2.Jan,上海御桥生活垃圾焚烧发电厂,,8.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2002,,,Shanghai Pucheng Thermal Power Energy CO LTD,上海浦城热电能源有限公司,,,31.157223,121.544626,exact,,Pudong New District,N/A,Shanghai,Eastern Asia,Asia,L100001018459,G100001020605,,,https://www.gem.wiki/Shanghai_Yuqiao_power_station,,
2.8.2024,China,Shanxi Datong power station,1.Jan,山西大同垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2009,,,Datong Fuqiao Waste Incineration Power Generation,大同富乔垃圾焚烧发电有限公司,Datong Fuqiao Environmental Protection New Energy Co Ltd [100%],大同富乔环保新能源有限公司,40.0151,113.2772,exact,Xihanling,Yungang District,Datong,Shanxi,Eastern Asia,Asia,L100000201770,G100000202158,,,https://www.gem.wiki/Shanxi_Datong_power_station,,
2.8.2024,China,Shanxi Datong power station,2.Jan,山西大同垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2009,,,Datong Fuqiao Waste Incineration Power Generation,大同富乔垃圾焚烧发电有限公司,Datong Fuqiao Environmental Protection New Energy Co Ltd [100%],大同富乔环保新能源有限公司,40.0151,113.2772,exact,Xihanling,Yungang District,Datong,Shanxi,Eastern Asia,Asia,L100000201770,G100001021959,,,https://www.gem.wiki/Shanxi_Datong_power_station,,
2.8.2024,China,Shanxi Datong power station,2,山西大同垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Datong Fuqiao Waste Incineration Power Generation,大同富乔垃圾焚烧发电有限公司,Datong Fuqiao Environmental Protection New Energy Co Ltd [100%],大同富乔环保新能源有限公司,40.0151,113.2772,exact,Xihanling,Yungang District,Datong,Shanxi,Eastern Asia,Asia,L100000201770,G100001021960,,,https://www.gem.wiki/Shanxi_Datong_power_station,,
7.8.2024,China,Shanxi Fenyang City power station,1.Jan,汾阳市生活垃圾焚烧发电项目,,7,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Fenyang Zhongke Yuanchang Renewable Energy CO LTD,汾阳中科渊昌再生能源有限公司,,,37.223456,111.811517,exact,Yangcheng,Fenyang City,Lüliang,Shanxi,Eastern Asia,Asia,L100001019564,G100001022138,,,https://www.gem.wiki/Shanxi_Fenyang_City_power_station,,
7.8.2024,China,Shanxi Fenyang City power station,2.Jan,汾阳市生活垃圾焚烧发电项目,,7,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Fenyang Zhongke Yuanchang Renewable Energy CO LTD,汾阳中科渊昌再生能源有限公司,,,37.223456,111.811517,exact,Yangcheng,Fenyang City,Lüliang,Shanxi,Eastern Asia,Asia,L100001019564,G100001022139,,,https://www.gem.wiki/Shanxi_Fenyang_City_power_station,,
1.7.2024,China,Shanxi Gaoping (Nonggu Danfeng) power station,1,高平市1×15兆瓦生物质热电联产项目,,15,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",operating,,,2020,,,Shanxi Nonggu Danfeng New Energy CO LTD,山西农谷丹峰新能源有限公司,,,35.741411,112.868514,exact,Macun,Gaoping City,Jincheng,Shanxi,Eastern Asia,Asia,L100001018175,G100001020236,,,https://www.gem.wiki/Shanxi_Gaoping_(Nonggu_Danfeng)_power_station,,
16.7.2024,China,Shanxi Hejin power station,1,河津市生活垃圾综合处理项目,,10,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Hejin Haichuang Environmental Protection Energy CO LTD,河津海创环保能源有限责任公司,,,35.647113,110.718732,exact,Senglou,Hejin City,Yuncheng,Shanxi,Eastern Asia,Asia,L100001018812,G100001021093,,,https://www.gem.wiki/Shanxi_Hejin_power_station,,
9.7.2024,China,Shanxi Huairen power station,2,山西怀仁生物质发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Shanxi Hongshi Tengda New Energy,山西鸿狮腾达新能源有限责任公司,natural person(s) [98%]; other [2%],other; persons,39.796,113.2103,exact,,Huairen,Shuozhou,Shanxi,Eastern Asia,Asia,L100000201653,G100001020754,,,https://www.gem.wiki/Shanxi_Huairen_power_station,,
5.8.2024,China,Shanxi Taiyuan (Huanjin) power station,1.Jan,太原市生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Taiyuan Huanjin Renewable Energy CO LTD,太原环晋再生能源有限公司,,,38.035761,112.725525,exact,,Yangqu,Taiyuan,Shanxi,Eastern Asia,Asia,L100001019506,G100001022051,,,https://www.gem.wiki/Shanxi_Taiyuan_(Huanjin)_power_station,,
5.8.2024,China,Shanxi Taiyuan (Huanjin) power station,2.Jan,太原市生活垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Taiyuan Huanjin Renewable Energy CO LTD,太原环晋再生能源有限公司,,,38.035761,112.725525,exact,,Yangqu,Taiyuan,Shanxi,Eastern Asia,Asia,L100001019506,G100001022052,,,https://www.gem.wiki/Shanxi_Taiyuan_(Huanjin)_power_station,,
8.7.2024,China,Shanxi Yongji power station,1,山西永济市生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Yongji Huaxinda Clean Energy CO LTD,永济市华信达清洁能源有限公司,,,34.945309,110.49021,exact,,Yongji City,Yuncheng,Shanxi,Eastern Asia,Asia,L100001018492,G100001020646,,,https://www.gem.wiki/Shanxi_Yongji_power_station,,
29.7.2024,China,Shenzhen Mawan power station,1,"深圳妈湾城市能源生态园, 深能环保南山能源生态园",,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2003,,,Shenzhen Energy Environmental Protection,深圳能源环保股份有限公司,other [100%],other,22.4892,113.8724,exact,Mawangang,Nanshan District,Shenzhen,Guangdong,Eastern Asia,Asia,L100000201643,G100001021650,,,https://www.gem.wiki/Shenzhen_Mawan_power_station,,
3.7.2024,China,Sichuan Chengdu (CECEP) power station,1.Jan,成都市祥福生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Chengdu CECEP Renewable Energy CO LTD,成都中节能再生能源有限公司,China National Environmental Protection Group,中国环境保护集团有限公司,30.820439,104.232423,exact,,Qingbaijiang District,Chengdu,Sichuan,Eastern Asia,Asia,L100001018385,G100001020497,,,https://www.gem.wiki/Sichuan_Chengdu_(CECEP)_power_station,,
3.7.2024,China,Sichuan Chengdu (CECEP) power station,2.Jan,成都市祥福生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Chengdu CECEP Renewable Energy CO LTD,成都中节能再生能源有限公司,China National Environmental Protection Group,中国环境保护集团有限公司,30.820439,104.232423,exact,,Qingbaijiang District,Chengdu,Sichuan,Eastern Asia,Asia,L100001018385,G100001020498,,,https://www.gem.wiki/Sichuan_Chengdu_(CECEP)_power_station,,
28.6.2024,China,Sichuan Chengdu Longquanyi District power station,1.Jan,成都市万兴环保发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Chengdu Xingrong Renewable Energy,成都市兴蓉再生能源有限公司,Chengdu Xingrong Environment Co Ltd [100%],成都市兴蓉环境股份有限公司,30.641433,104.361715,exact,Luodai,Longquanyi District,Chengdu,Sichuan,Eastern Asia,Asia,L100000201542,G100001020140,,,https://www.gem.wiki/Sichuan_Chengdu_Longquanyi_District_power_station,,
28.6.2024,China,Sichuan Chengdu Longquanyi District power station,2.Jan,成都市万兴环保发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,Chengdu Xingrong Renewable Energy,成都市兴蓉再生能源有限公司,Chengdu Xingrong Environment Co Ltd [100%],成都市兴蓉环境股份有限公司,30.641433,104.361715,exact,Luodai,Longquanyi District,Chengdu,Sichuan,Eastern Asia,Asia,L100000201542,G100001020141,,,https://www.gem.wiki/Sichuan_Chengdu_Longquanyi_District_power_station,,
2.8.2024,China,Sichuan Dazhou (Shangshi) power station,1,达州市固废中心生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Dazhou Shangshi Environmental Protection CO LTD,达州上实环保有限公司,,,31.109624,107.377295,exact,Heshi,Dachuan District,Dazhou,Sichuan,Eastern Asia,Asia,L100001019444,G100001021967,,,https://www.gem.wiki/Sichuan_Dazhou_(Shangshi)_power_station,,
29.7.2024,China,Sichuan Huidong power station,1,会东县城市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Huidong Sanfeng Environmental Protection Energy Power Generation CO LTD,会东三峰环保能源发电有限公司,,,26.568594,102.427885,exact,Jiangzhou,Huidong,Liangshan AP,Sichuan,Eastern Asia,Asia,L100001019193,G100001021645,,,https://www.gem.wiki/Sichuan_Huidong_power_station,,
3.7.2024,China,Sichuan Jintang (CECEP) power station,1,成都市金堂县生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,CECEP (Jintang) Environmental Energy CO LTD,中节能（金堂）环保能源有限公司,,,30.706013,104.580409,exact,,Jintang,Chengdu,Sichuan,Eastern Asia,Asia,L100001018387,G100001020512,,,https://www.gem.wiki/Sichuan_Jintang_(CECEP)_power_station,,
17.7.2024,China,Sichuan Leshan (Everbright) power station,2,乐山市城市生活垃圾环保发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Everbright Environmental Protection Energy (Leshan) CO LTD,光大环保能源（乐山）有限公司,,,29.57825,103.868497,exact,Maoqiao,Shizhong District,Leshan,Sichuan,Eastern Asia,Asia,L100001018864,G100001021163,,,https://www.gem.wiki/Sichuan_Leshan_(Everbright)_power_station,,
17.7.2024,China,Sichuan Leshan (Everbright) power station,1,乐山市城市生活垃圾环保发电项目,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Everbright Environmental Protection Energy (Leshan) CO LTD,光大环保能源（乐山）有限公司,,,29.57825,103.868497,exact,Maoqiao,Shizhong District,Leshan,Sichuan,Eastern Asia,Asia,L100001018864,G100001021162,,,https://www.gem.wiki/Sichuan_Leshan_(Everbright)_power_station,,
3.7.2024,China,Sichuan Nanbu (CECEP) power station,1,四川省南部县生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,CECEP (Nanbu County) Environmental Protection Energy CO LTD,中节能（南部县）环保能源有限公司,,,31.309134,106.014226,exact,Xiaojia,Nanbu,Nanchong,Sichuan,Eastern Asia,Asia,L100001018382,G100001020492,,,https://www.gem.wiki/Sichuan_Nanbu_(CECEP)_power_station,,
22.7.2024,China,Sichuan Nanchong Jialing District power station,1,南充市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2014,,,AVIC Nanchong Renewable Energy CO LTD,中航工业南充可再生能源有限公司,,,30.599098,106.044808,exact,Lidu,Jialing District,Nanchong,Sichuan,Eastern Asia,Asia,L100001018993,G100001021353,,,https://www.gem.wiki/Sichuan_Nanchong_Jialing_District_power_station,,
22.7.2024,China,Sichuan Nanchong Jialing District power station,2,南充市生活垃圾焚烧发电厂,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,AVIC Nanchong Renewable Energy CO LTD,中航工业南充可再生能源有限公司,,,30.599098,106.044808,exact,Lidu,Jialing District,Nanchong,Sichuan,Eastern Asia,Asia,L100001018993,G100001021354,,,https://www.gem.wiki/Sichuan_Nanchong_Jialing_District_power_station,,
22.7.2024,China,Sichuan Panzhihua (Wangneng) power station,1,攀枝花市生活垃圾焚烧发电工程项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Panzhihua Wangneng Environmental Protection Energy CO LTD,攀枝花旺能环保能源有限公司,,,26.459687,101.857111,exact,Dalongtan,Renhe District,Panzhihua,Sichuan,Eastern Asia,Asia,L100001018986,G100001021340,,,https://www.gem.wiki/Sichuan_Panzhihua_(Wangneng)_power_station,,
5.8.2024,China,Sichuan Qionglai City power station,1.Jan,成都宝林环保发电厂,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Chengdu West Renewable Energy CO LTD,成都威斯特再生能源有限公司,,,30.376486,103.54774,exact,Wenjun Residential District,Qionglai City,Chengdu,Sichuan,Eastern Asia,Asia,L100001019502,G100001022046,,,https://www.gem.wiki/Sichuan_Qionglai_City_power_station,,
5.8.2024,China,Sichuan Qionglai City power station,2.Jan,成都宝林环保发电厂,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Chengdu West Renewable Energy CO LTD,成都威斯特再生能源有限公司,,,30.376486,103.54774,exact,Wenjun Residential District,Qionglai City,Chengdu,Sichuan,Eastern Asia,Asia,L100001019502,G100001022047,,,https://www.gem.wiki/Sichuan_Qionglai_City_power_station,,
6.8.2024,China,Sichuan Xinjin power station,1.Jan,成都邓双海诺尔环保发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Chengdu Dengshuang Herrel Environmental Protection Power Generation CO LTD,成都邓双海诺尔环保发电有限公司,,,30.351223,103.831161,exact,Dengshuang,Xinjin District,Chengdu,Sichuan,Eastern Asia,Asia,L100001019518,G100001022070,,,https://www.gem.wiki/Sichuan_Xinjin_power_station,,
6.8.2024,China,Sichuan Xinjin power station,2.Jan,成都邓双海诺尔环保发电厂,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Chengdu Dengshuang Herrel Environmental Protection Power Generation CO LTD,成都邓双海诺尔环保发电有限公司,,,30.351223,103.831161,exact,Dengshuang,Xinjin District,Chengdu,Sichuan,Eastern Asia,Asia,L100001019518,G100001022072,,,https://www.gem.wiki/Sichuan_Xinjin_power_station,,
11.7.2024,China,Sichuan Ya'an (Chuanneng) power station,1.Jan,雅安市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Ya'an Chuanneng Environmental Protection Energy Power Generation CO LTD,雅安川能环保能源发电有限公司,,,29.938157,103.12281,exact,Caoba,Yucheng District,Ya'an,Sichuan,Eastern Asia,Asia,L100001018701,G100001020926,,,https://www.gem.wiki/Sichuan_Ya'an_(Chuanneng)_power_station,,
11.7.2024,China,Sichuan Ya'an (Chuanneng) power station,2.Jan,雅安市生活垃圾焚烧发电项目,,7.5,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Ya'an Chuanneng Environmental Protection Energy Power Generation CO LTD,雅安川能环保能源发电有限公司,,,29.938157,103.12281,exact,Caoba,Yucheng District,Ya'an,Sichuan,Eastern Asia,Asia,L100001018701,G100001020928,,,https://www.gem.wiki/Sichuan_Ya'an_(Chuanneng)_power_station,,
8.7.2024,China,Sichuan Yuechi power station,2,四川广安垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Guang'an Chuanneng Energy CO LTD,广安川能能源有限公司,,,30.387533,106.45975,exact,Pu'an,Yuechi,Guang'an,Sichuan,Eastern Asia,Asia,L100001018498,G100001020665,,,https://www.gem.wiki/Sichuan_Yuechi_power_station,,
8.7.2024,China,Sichuan Yuechi power station,1,四川广安垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2015,,,Guang'an Chuanneng Energy CO LTD,广安川能能源有限公司,,,30.387533,106.45975,exact,Pu'an,Yuechi,Guang'an,Sichuan,Eastern Asia,Asia,L100001018498,G100001020664,,,https://www.gem.wiki/Sichuan_Yuechi_power_station,,
3.7.2024,China,Sichuan Ziyang (CECEP) power station,1,"画家湾电厂, 资阳市生活垃圾环保发电项目及协同处置（餐厨、市政污泥处理）项目",,20,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2020,,,CECEP (Ziyang) Environmental Energy CO LTD,中节能(资阳)环保能源有限公司,,,30.051483,104.70477,exact,Qingshui,Yanjiang District,Ziyang,Sichuan,Eastern Asia,Asia,L100001018391,G100001020518,,,https://www.gem.wiki/Sichuan_Ziyang_(CECEP)_power_station,,
8.7.2024,Vietnam,Soc Son Waste-to-Energy power station,1,,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,,,Thien Y Energy Environmental JSC [100%],,21.3398,105.8357,exact,Hanoi,,,,South-eastern Asia,Asia,L100000200055,G100001020612,,,https://www.gem.wiki/Soc_Son_Waste-to-Energy_power_station,,
24.7.2024,India,Sonai Biomass power station,--,"मूळ को ऑपरेटिव्ह शुगर फॅक्टरी,सोनई",,17,bioenergy: agricultural waste (solids),operating,,,2006,,,Mula Sahakari Sakhar Karkhana,,Mula Sahakari Sakhar Karkhana Ltd,,19.37873088,74.83871725,exact,,,,,Southern Asia,Asia,L100001019045,G100001021437,,,https://www.gem.wiki/Sonai_Biomass_power_station,,
14.6.2023,Brazil,Sorriso power station,2,Usina de biomassa Sorriso,,27,bioenergy: wood & other biomass (solids),operating,,,2022,,,FS Agrisolutions Industria de Biocombustiveis,,FS Agrisolutions Industria de Biocombustiveis Ltda [100%],,-13.0015,-55.9462,exact,,,Região Geográfica Intermediária de Sinop,Mato Grosso,Latin America and the Caribbean,Americas,L100000200416,G100000201511,ANEEL: UTE.FL.MT.044865-6.01,,https://www.gem.wiki/Sorriso_power_station,,
14.6.2023,Brazil,Sorriso power station,1,Usina de biomassa Sorriso,,28,bioenergy: wood & other biomass (solids),operating,,,2022,,,FS Agrisolutions Industria de Biocombustiveis,,FS Agrisolutions Industria de Biocombustiveis Ltda [100%],,-13.0015,-55.9462,exact,Sorriso,,,Mato Grosso,Latin America and the Caribbean,Americas,L100000200416,G100000200462,ANEEL: UTE.FL.MT.044865-6.01,,https://www.gem.wiki/Sorriso_power_station,,
1.8.2024,South Korea,SUN&L power station,1,,,7.9,bioenergy: wood & other biomass (solids),operating,,,2017,,,,,Sun&L Co Ltd,,37.56000001,126.9961,approximate,,,,,Eastern Asia,Asia,L100001019394,G100001021904,,,https://www.gem.wiki/SUN&L_power_station,,
1.8.2024,South Korea,SUN&L power station,2,,,8.2,bioenergy: wood & other biomass (solids),operating,,,2019,,,,,Sun&L Co Ltd,,37.56000001,126.9961,approximate,,,,,Eastern Asia,Asia,L100001019394,G100001021905,,,https://www.gem.wiki/SUN&L_power_station,,
1.8.2024,South Korea,Suntek Energy power station,--,,,3,bioenergy: wood & other biomass (solids),operating,,,2014,,,,,Suntek Energy Co Ltd,주식회사 썬텍에너지,35.1551,126.8356,approximate,,,,,Eastern Asia,Asia,L100001019411,G100001021924,,,https://www.gem.wiki/Suntek_Energy_power_station,,
8.7.2024,Australia,Tableland Green Energy Power Plant,--,,"MSF Sugar's Tablelands Mill, Maryborough Sugar Factory",24,bioenergy: agricultural waste (solids),operating,,,,,,Maryborough Sugar Factory,,Advanced Energies Group Pty Ltd,,-25.54815572,152.7169308,exact,,,,,Australia and New Zealand,Oceania,L100001018451,G100001020597,,,https://www.gem.wiki/Tableland_Green_Energy_Power_Plant,,
19.12.2023,Finland,Tervasaari power station,CHP,,,25,"bioenergy: unknown, fossil gas: natural gas",operating,,,,,,,,UPM-Kymmene Oyj [100%],,61.2646,24.0235,approximate,Valkeakoski,,,Tampere Region,Northern Europe,Europe,L100000408019,G100000410790,,,https://www.gem.wiki/Tervasaari_power_station,,
30.7.2024,China,Tianjin Dongli District (Taihuan) power station,1.Jan,天津贯庄垃圾焚烧综合处理项目,,10,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Tianjin Taihuan Renewable Resources Utilization CO LTD,天津泰环再生资源利用有限公司,,,39.228917,117.341432,exact,,Dongli District,N/A,Tianjin,Eastern Asia,Asia,L100001019286,G100001021769,,,https://www.gem.wiki/Tianjin_Dongli_District_(Taihuan)_power_station,,
30.7.2024,China,Tianjin Dongli District (Taihuan) power station,2.Jan,天津贯庄垃圾焚烧综合处理项目,,10,bioenergy: refuse (municipal and industrial wastes),operating,,,2019,,,Tianjin Taihuan Renewable Resources Utilization CO LTD,天津泰环再生资源利用有限公司,,,39.228917,117.341432,exact,,Dongli District,N/A,Tianjin,Eastern Asia,Asia,L100001019286,G100001021770,,,https://www.gem.wiki/Tianjin_Dongli_District_(Taihuan)_power_station,,
9.7.2024,China,Tianjin Jinghai power station,1,"高能环境天津生活垃圾焚烧发电项目, 静海区新能源环保发电项目",,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Tianjin Gaoneng Environmental Protection Energy CO LTD,天津高能环保能源有限公司,,,38.825079,116.937849,exact,Chenguantun,Jinghai District,N/A,Tianjin,Eastern Asia,Asia,L100001018550,G100001020744,,,https://www.gem.wiki/Tianjin_Jinghai_power_station,,
17.7.2024,China,Tianjin Jinnan District power station,1.Jan,天津市双港生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2005,,,Tianjin TEDA Environmental Protection,天津泰达环保有限公司,,,39.049552,117.297241,exact,Shuanggang,Jinan District,N/A,Tianjin,Eastern Asia,Asia,L100001018866,G100001021165,,,https://www.gem.wiki/Tianjin_Jinnan_District_power_station,,
17.7.2024,China,Tianjin Jinnan District power station,2.Jan,天津市双港生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2005,,,Tianjin TEDA Environmental Protection,天津泰达环保有限公司,,,39.049552,117.297241,exact,Shuanggang,Jinan District,N/A,Tianjin,Eastern Asia,Asia,L100001018866,G100001021166,,,https://www.gem.wiki/Tianjin_Jinnan_District_power_station,,
9.7.2024,China,Tianjin Ninghe power station,1.Jan,天津宁河生物质发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Tianjin Lvdong Environmental Protection Energy CO LTD,天津绿动环保能源有限公司,,,39.431752,117.752704,exact,Lianzhuang,Ninghe District,N/A,Tianjin,Eastern Asia,Asia,L100001018542,G100001020732,,,https://www.gem.wiki/Tianjin_Ninghe_power_station,,
9.7.2024,China,Tianjin Ninghe power station,2.Jan,天津宁河生物质发电项目,,15,bioenergy: agricultural waste (solids),operating,,,2017,,,Tianjin Lvdong Environmental Protection Energy CO LTD,天津绿动环保能源有限公司,,,39.431752,117.752704,exact,Lianzhuang,Ninghe District,N/A,Tianjin,Eastern Asia,Asia,L100001018542,G100001020733,,,https://www.gem.wiki/Tianjin_Ninghe_power_station,,
9.7.2024,China,Tianjin Ninghe power station,3.Jan,天津宁河生物质发电项目,,15,bioenergy: agricultural waste (solids),operating,,,2017,,,Tianjin Lvdong Environmental Protection Energy CO LTD,天津绿动环保能源有限公司,,,39.431752,117.752704,exact,Lianzhuang,Ninghe District,N/A,Tianjin,Eastern Asia,Asia,L100001018542,G100001020734,,,https://www.gem.wiki/Tianjin_Ninghe_power_station,,
8.7.2024,China,Tianjin Wuqing power station,2,天津市武清区生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),announced,,,,,,Tianjin Yongtai Domestic Waste Treatment CO LTD,天津雍泰生活垃圾处理有限公司,,,39.570465,116.916983,exact,,Wuqing District,N/A,Tianjin,Eastern Asia,Asia,L100001018458,G100001020603,,,https://www.gem.wiki/Tianjin_Wuqing_power_station,,
8.7.2024,China,Tianjin Wuqing power station,1,天津市武清区生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Tianjin Yongtai Domestic Waste Treatment CO LTD,天津雍泰生活垃圾处理有限公司,,,39.570465,116.916983,exact,,Wuqing District,N/A,Tianjin,Eastern Asia,Asia,L100001018458,G100001020602,,,https://www.gem.wiki/Tianjin_Wuqing_power_station,,
27.6.2024,Colombia,Villanueva Eucalyptus Biomass power station,--,Planta de Biomasa Villanueva Eucalipto,,25,bioenergy: wood & other biomass (solids),construction,,,2025,,,,,EDF Energy Ltd; Reforestadora de la Costa SAS,,4.6121931,-72.9281535,approximate,,,,,Latin America and the Caribbean,Americas,L100001018023,G100001020048,,,https://www.gem.wiki/Villanueva_Eucalyptus_Biomass_power_station,,
26.7.2024,China,Xinjiang Kashgar City power station,1,喀什市生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Kashgar Baorun Environmental Protection Power CO LTD,喀什宝润环保电力有限公司,,,39.519376,76.391914,approximate,Akekashi,Kashgar City,Kashgar Prefecture,Xinjiang,Eastern Asia,Asia,L100001019152,G100001021592,,,https://www.gem.wiki/Xinjiang_Kashgar_City_power_station,,
15.7.2024,China,Xinjiang Kuqa power station,1,库车生活垃圾焚烧发电项目,,10,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Kuche Jingsheng New Energy Environmental Protection CO LTD,库车景胜新能源环保有限公司,,,41.75359,83.147378,exact,Yaha,Kuqa City,Aksu Prefecture,Xinjiang,Eastern Asia,Asia,L100001018781,G100001021051,,,https://www.gem.wiki/Xinjiang_Kuqa_power_station,,
